Date,Time,Open,High,Low,Close,Volume
2018-05-31,00:00:00,0.28021,0.306,0.28021,0.29568,13858336
2018-06-01,00:00:00,0.29567,0.29999000000000003,0.27963000000000005,0.28863,20363494
2018-06-02,00:00:00,0.28869,0.30489,0.28812,0.2974,21831274
2018-06-03,00:00:00,0.29741,0.312,0.29651,0.30405,21640031
2018-06-04,00:00:00,0.30406,0.31104,0.28501,0.2908,17487526
2018-06-05,00:00:00,0.29022,0.29875999999999997,0.27801,0.29403,15259665
2018-06-06,00:00:00,0.29403,0.30151,0.28817,0.2995,15572839
2018-06-07,00:00:00,0.29959,0.3062,0.29,0.29298,17873474
2018-06-08,00:00:00,0.29284,0.29541999999999996,0.28471,0.28698,17749233
2018-06-09,00:00:00,0.28698,0.29135,0.27776999999999996,0.28026999999999996,18505595
2018-06-10,00:00:00,0.28026999999999996,0.287,0.23681,0.24402,20539255
2018-06-11,00:00:00,0.24472,0.258,0.23376999999999998,0.25332,15650347
2018-06-12,00:00:00,0.25329,0.25332,0.213,0.22716999999999998,17130990
2018-06-13,00:00:00,0.22621999999999998,0.23056,0.20331,0.21839,18906513
2018-06-14,00:00:00,0.2184,0.2438,0.21641,0.2399,22050182
2018-06-15,00:00:00,0.23993,0.24238,0.22799,0.22899,18277900
2018-06-16,00:00:00,0.22883,0.23374,0.22230999999999998,0.22953,14746164
2018-06-17,00:00:00,0.2299,0.23381999999999997,0.22571,0.22814,14393871
2018-06-18,00:00:00,0.22815,0.24051,0.21955,0.23262,17161710
2018-06-19,00:00:00,0.23301999999999998,0.24054,0.22979000000000002,0.23409000000000002,15353618
2018-06-20,00:00:00,0.23469,0.23673000000000002,0.22341,0.23067,15856602
2018-06-21,00:00:00,0.23099,0.23565,0.225,0.22643000000000002,15045869
2018-06-22,00:00:00,0.22641999999999998,0.22726999999999997,0.19597,0.2004,20380324
2018-06-23,00:00:00,0.2004,0.20543000000000003,0.195,0.20212,13574938
2018-06-24,00:00:00,0.20212,0.20242000000000002,0.17607,0.19277,22024662
2018-06-25,00:00:00,0.19278,0.20343,0.18663,0.19751,21302401
2018-06-26,00:00:00,0.19751,0.19832,0.18286,0.18345,12781347
2018-06-27,00:00:00,0.18294000000000002,0.19309,0.18028,0.19036,15759160
2018-06-28,00:00:00,0.19100999999999999,0.19251,0.17462,0.17702,18088683
2018-06-29,00:00:00,0.17667,0.1897,0.17062,0.18653,21507808
2018-06-30,00:00:00,0.18691,0.204,0.18642999999999998,0.19319,23387528
2018-07-01,00:00:00,0.19352,0.20059000000000002,0.18887,0.19989,21264001
2018-07-02,00:00:00,0.1997,0.21832,0.193,0.21483000000000002,29355956
2018-07-03,00:00:00,0.21483000000000002,0.22289,0.2032,0.2053,26509634
2018-07-04,00:00:00,0.2053,0.2323,0.2036,0.2105,15621670
2018-07-05,00:00:00,0.21065,0.21572,0.19719,0.2006,17412906
2018-07-06,00:00:00,0.2006,0.21081,0.19535,0.2068,16202885
2018-07-07,00:00:00,0.20676,0.209,0.19885999999999998,0.20836,20911837
2018-07-08,00:00:00,0.20786,0.2178,0.20661999999999997,0.21033000000000002,25924066
2018-07-09,00:00:00,0.21034,0.215,0.20475,0.20575,21092165
2018-07-10,00:00:00,0.2055,0.20685,0.19011,0.19086,21169769
2018-07-11,00:00:00,0.19087,0.19407,0.18382,0.18921,25564887
2018-07-12,00:00:00,0.18980999999999998,0.18980999999999998,0.18022,0.18424000000000001,22069823
2018-07-13,00:00:00,0.18423,0.20865,0.1818,0.20515,26406988
2018-07-14,00:00:00,0.20544,0.21495,0.19697,0.2085,24530500
2018-07-15,00:00:00,0.20838,0.22485,0.20595,0.22118000000000002,28916401
2018-07-16,00:00:00,0.22114,0.23992,0.21894,0.23948000000000003,31664564
2018-07-17,00:00:00,0.23851999999999998,0.263,0.22821,0.25373,39538467
2018-07-18,00:00:00,0.25349,0.331,0.2531,0.29767,118657097
2018-07-19,00:00:00,0.29773,0.32118,0.27899,0.30569,123990548
2018-07-20,00:00:00,0.30569,0.3065,0.26261,0.26883,86033897
2018-07-21,00:00:00,0.26884,0.2973,0.25526,0.29279,58318717
2018-07-22,00:00:00,0.29229,0.30779,0.27975,0.2831,61572196
2018-07-23,00:00:00,0.28345,0.315,0.28014,0.28623000000000004,51450191
2018-07-24,00:00:00,0.28600000000000003,0.30699,0.2805,0.30052,48821951
2018-07-25,00:00:00,0.30019,0.35254,0.295,0.33371,83229151
2018-07-26,00:00:00,0.33399999999999996,0.35048,0.29355,0.30815,98382337
2018-07-27,00:00:00,0.3081,0.32802,0.2953,0.31889,61091695
2018-07-28,00:00:00,0.3189,0.324,0.30744,0.315,29561133
2018-07-29,00:00:00,0.31506999999999996,0.31944,0.3036,0.30793000000000004,24595639
2018-07-30,00:00:00,0.30793000000000004,0.30849,0.27628,0.29466,37732103
2018-07-31,00:00:00,0.29459,0.29466,0.26404,0.27693,37561749
2018-08-01,00:00:00,0.27693,0.285,0.26335,0.27684000000000003,42449089
2018-08-02,00:00:00,0.27683,0.28246,0.25754,0.25945999999999997,37464539
2018-08-03,00:00:00,0.25922,0.26904,0.24525,0.25564000000000003,43599207
2018-08-04,00:00:00,0.256,0.26042,0.23385999999999998,0.23886,35244249
2018-08-05,00:00:00,0.23909,0.24670999999999998,0.233,0.2431,14302178
2018-08-06,00:00:00,0.24309,0.24793,0.22883,0.23314000000000001,31470366
2018-08-07,00:00:00,0.2329,0.24581,0.225,0.22799,38590723
2018-08-08,00:00:00,0.22799,0.22799,0.19319,0.19730999999999999,47405250
2018-08-09,00:00:00,0.19760999999999998,0.22814,0.1965,0.22065,54873006
2018-08-10,00:00:00,0.22065,0.24100000000000002,0.21166999999999997,0.22186999999999998,97395416
2018-08-11,00:00:00,0.22253,0.2266,0.2001,0.21598,73928434
2018-08-12,00:00:00,0.21599000000000002,0.22969,0.21384,0.22344,56032858
2018-08-13,00:00:00,0.22341999999999998,0.24331,0.21888000000000002,0.22174000000000002,84639902
2018-08-14,00:00:00,0.2216,0.22161,0.19399,0.21661,79333192
2018-08-15,00:00:00,0.21686999999999998,0.23888,0.213,0.21475,70942863
2018-08-16,00:00:00,0.21475,0.22199000000000002,0.20792,0.21450999999999998,40209210
2018-08-17,00:00:00,0.21452,0.2404,0.21398000000000003,0.23939000000000002,56968283
2018-08-18,00:00:00,0.2392,0.24711,0.21698,0.22188000000000002,45018497
2018-08-19,00:00:00,0.22188000000000002,0.2328,0.21921,0.22785,34994430
2018-08-20,00:00:00,0.22785999999999998,0.2318,0.21116999999999997,0.21134,33992821
2018-08-21,00:00:00,0.21134,0.22113000000000002,0.21115,0.21898,28216389
2018-08-22,00:00:00,0.21896,0.23098000000000002,0.20151,0.20751999999999998,40518457
2018-08-23,00:00:00,0.20819000000000001,0.21695,0.20743000000000003,0.21694000000000002,30762015
2018-08-24,00:00:00,0.21694000000000002,0.22,0.21093,0.21903000000000003,26854801
2018-08-25,00:00:00,0.21902,0.22016,0.21515,0.21786999999999998,32238330
2018-08-26,00:00:00,0.21786999999999998,0.21878000000000003,0.20800000000000002,0.213,33082402
2018-08-27,00:00:00,0.2129,0.22759000000000001,0.2122,0.22728,40997745
2018-08-28,00:00:00,0.22759000000000001,0.24036999999999997,0.22333000000000003,0.23528000000000002,58535121
2018-08-29,00:00:00,0.23583,0.23674,0.21955,0.2262,46869062
2018-08-30,00:00:00,0.22551999999999997,0.228,0.21268,0.22185,34705809
2018-08-31,00:00:00,0.22280999999999998,0.22451999999999997,0.21593,0.22282,32509342
2018-09-01,00:00:00,0.22279000000000002,0.2356,0.22213000000000002,0.22991,41767382
2018-09-02,00:00:00,0.22951,0.23263000000000003,0.22305999999999998,0.226,31806805
2018-09-03,00:00:00,0.226,0.22674,0.21913000000000002,0.22061,30641876
2018-09-04,00:00:00,0.22061999999999998,0.23554,0.21986,0.23206,47634446
2018-09-05,00:00:00,0.23228000000000001,0.23476,0.2023,0.20335,56770932
2018-09-06,00:00:00,0.2036,0.21083000000000002,0.192,0.20800000000000002,44921407
2018-09-07,00:00:00,0.2081,0.2129,0.19552,0.20593000000000003,36113437
2018-09-08,00:00:00,0.20581,0.2084,0.18805999999999998,0.19328,31469204
2018-09-09,00:00:00,0.19328,0.19989,0.18842,0.19024000000000002,33175708
2018-09-10,00:00:00,0.19009,0.19485999999999998,0.18,0.19011,33829427
2018-09-11,00:00:00,0.19025999999999998,0.2107,0.18179,0.20071,65844553
2018-09-12,00:00:00,0.20046,0.2085,0.1839,0.19672,66043031
2018-09-13,00:00:00,0.19685,0.21264,0.1967,0.2058,50776775
2018-09-14,00:00:00,0.20555,0.20968,0.19610999999999998,0.20012,36313667
2018-09-15,00:00:00,0.20012,0.20621,0.19915,0.20204,25775901
2018-09-16,00:00:00,0.20235999999999998,0.20931999999999998,0.1977,0.2058,30205441
2018-09-17,00:00:00,0.20668000000000003,0.20981999999999998,0.19351,0.19521,32998774
2018-09-18,00:00:00,0.19522,0.21565,0.18775,0.20665999999999998,45601109
2018-09-19,00:00:00,0.2069,0.2115,0.1981,0.20631999999999998,34162894
2018-09-20,00:00:00,0.20672,0.2455,0.205,0.23215999999999998,65145758
2018-09-21,00:00:00,0.23199999999999998,0.28047,0.23131999999999997,0.24808000000000002,144704231
2018-09-22,00:00:00,0.24808000000000002,0.252,0.23131999999999997,0.24047,51788286
2018-09-23,00:00:00,0.23992,0.30462,0.23901999999999998,0.28163,207878364
2018-09-24,00:00:00,0.28131,0.2835,0.25113,0.25856,108928314
2018-09-25,00:00:00,0.25876,0.2591,0.23058,0.253,113539555
2018-09-26,00:00:00,0.25306,0.2588,0.2371,0.24353000000000002,81284688
2018-09-27,00:00:00,0.24355,0.26582,0.24261,0.26009,73280962
2018-09-28,00:00:00,0.25972,0.265,0.24745999999999999,0.25325,42482333
2018-09-29,00:00:00,0.25359,0.2619,0.24422,0.2543,26593166
2018-09-30,00:00:00,0.25419,0.26421999999999995,0.25,0.2599,43365993
2018-10-01,00:00:00,0.25965,0.26473,0.2512,0.25883,42805031
2018-10-02,00:00:00,0.25876,0.26091,0.24529,0.24661999999999998,35101181
2018-10-03,00:00:00,0.24661999999999998,0.24916999999999997,0.23618000000000003,0.2419,35974522
2018-10-04,00:00:00,0.24203000000000002,0.25,0.24095,0.2443,29279184
2018-10-05,00:00:00,0.24433000000000002,0.25,0.24065,0.24766999999999997,29788252
2018-10-06,00:00:00,0.24716,0.2483,0.23956,0.24145,30514317
2018-10-07,00:00:00,0.24155,0.24569000000000002,0.23809,0.24535,28664542
2018-10-08,00:00:00,0.24491,0.25155,0.24213,0.24998,34047119
2018-10-09,00:00:00,0.25018,0.25134,0.24366,0.2481,32191450
